unadjusted_close,ticker_symbol,datetime,split,dividend,backward_adj_close
292.92,AAPL,2020-03-05,1.0,0.0,71.0
289.04,AAPL,2020-03-06,1.0,0.0,70.06
266.16,AAPL,2020-03-09,1.0,0.0,64.51
285.32,AAPL,2020-03-10,1.0,0.0,69.16
275.44,AAPL,2020-03-11,1.0,0.0,66.76
248.24,AAPL,2020-03-12,1.0,0.0,60.17
277.96,AAPL,2020-03-13,1.0,0.0,67.37
242.2,AAPL,2020-03-16,1.0,0.0,58.7
252.88,AAPL,2020-03-17,1.0,0.0,61.29
246.68,AAPL,2020-03-18,1.0,0.0,59.79
244.8,AAPL,2020-03-19,1.0,0.0,59.33
229.24,AAPL,2020-03-20,1.0,0.0,55.56
224.36,AAPL,2020-03-23,1.0,0.0,54.38
246.88,AAPL,2020-03-24,1.0,0.0,59.84
245.52,AAPL,2020-03-25,1.0,0.0,59.51
258.44,AAPL,2020-03-26,1.0,0.0,62.64
247.76,AAPL,2020-03-27,1.0,0.0,60.05
254.8,AAPL,2020-03-30,1.0,0.0,61.76
254.28,AAPL,2020-03-31,1.0,0.0,61.63
240.92,AAPL,2020-04-01,1.0,0.0,58.39
244.92,AAPL,2020-04-02,1.0,0.0,59.36
241.4,AAPL,2020-04-03,1.0,0.0,58.51
262.48,AAPL,2020-04-06,1.0,0.0,63.62
259.44,AAPL,2020-04-07,1.0,0.0,62.88
266.08,AAPL,2020-04-08,1.0,0.0,64.49
268.0,AAPL,2020-04-09,1.0,0.0,64.96
273.24,AAPL,2020-04-13,1.0,0.0,66.23
287.04,AAPL,2020-04-14,1.0,0.0,69.57
284.44,AAPL,2020-04-15,1.0,0.0,68.94
286.68,AAPL,2020-04-16,1.0,0.0,69.49
282.8,AAPL,2020-04-17,1.0,0.0,68.55
276.92,AAPL,2020-04-20,1.0,0.0,67.12
268.36,AAPL,2020-04-21,1.0,0.0,65.05
276.12,AAPL,2020-04-22,1.0,0.0,66.93
275.04,AAPL,2020-04-23,1.0,0.0,66.66
282.96,AAPL,2020-04-24,1.0,0.0,68.58
283.16,AAPL,2020-04-27,1.0,0.0,68.63
278.6,AAPL,2020-04-28,1.0,0.0,67.53
287.72,AAPL,2020-04-29,1.0,0.0,69.74
293.8,AAPL,2020-04-30,1.0,0.0,71.21
289.08,AAPL,2020-05-01,1.0,0.0,70.07
293.16,AAPL,2020-05-04,1.0,0.0,71.06
297.56,AAPL,2020-05-05,1.0,0.0,72.12
300.64,AAPL,2020-05-06,1.0,0.0,72.87
303.76,AAPL,2020-05-07,1.0,0.0,73.63
310.12,AAPL,2020-05-08,1.0,0.82,75.37
315.0,AAPL,2020-05-11,1.0,0.0,76.55
311.4,AAPL,2020-05-12,1.0,0.0,75.68
307.64,AAPL,2020-05-13,1.0,0.0,74.76
309.56,AAPL,2020-05-14,1.0,0.0,75.23
307.72,AAPL,2020-05-15,1.0,0.0,74.78
314.96,AAPL,2020-05-18,1.0,0.0,76.54
313.16,AAPL,2020-05-19,1.0,0.0,76.11
319.24,AAPL,2020-05-20,1.0,0.0,77.58
316.84,AAPL,2020-05-21,1.0,0.0,77.0
318.88,AAPL,2020-05-22,1.0,0.0,77.5
316.72,AAPL,2020-05-26,1.0,0.0,76.97
318.12,AAPL,2020-05-27,1.0,0.0,77.31
318.24,AAPL,2020-05-28,1.0,0.0,77.34
317.96,AAPL,2020-05-29,1.0,0.0,77.27
321.84,AAPL,2020-06-01,1.0,0.0,78.21
323.32,AAPL,2020-06-02,1.0,0.0,78.57
325.12,AAPL,2020-06-03,1.0,0.0,79.01
322.32,AAPL,2020-06-04,1.0,0.0,78.33
331.52,AAPL,2020-06-05,1.0,0.0,80.57
333.48,AAPL,2020-06-08,1.0,0.0,81.04
344.0,AAPL,2020-06-09,1.0,0.0,83.6
352.84,AAPL,2020-06-10,1.0,0.0,85.75
335.92,AAPL,2020-06-11,1.0,0.0,81.64
338.8,AAPL,2020-06-12,1.0,0.0,82.34
343.0,AAPL,2020-06-15,1.0,0.0,83.36
352.08,AAPL,2020-06-16,1.0,0.0,85.56
351.6,AAPL,2020-06-17,1.0,0.0,85.45
351.72,AAPL,2020-06-18,1.0,0.0,85.48
349.72,AAPL,2020-06-19,1.0,0.0,84.99
358.88,AAPL,2020-06-22,1.0,0.0,87.22
366.52,AAPL,2020-06-23,1.0,0.0,89.07
360.08,AAPL,2020-06-24,1.0,0.0,87.51
364.84,AAPL,2020-06-25,1.0,0.0,88.66
353.64,AAPL,2020-06-26,1.0,0.0,85.94
361.8,AAPL,2020-06-29,1.0,0.0,87.93
364.8,AAPL,2020-06-30,1.0,0.0,88.65
364.12,AAPL,2020-07-01,1.0,0.0,88.49
364.12,AAPL,2020-07-02,1.0,0.0,88.49
373.84,AAPL,2020-07-06,1.0,0.0,90.85
372.68,AAPL,2020-07-07,1.0,0.0,90.57
381.36,AAPL,2020-07-08,1.0,0.0,92.68
382.72,AAPL,2020-07-09,1.0,0.0,93.01
383.68,AAPL,2020-07-10,1.0,0.0,93.24
381.92,AAPL,2020-07-13,1.0,0.0,92.82
388.24,AAPL,2020-07-14,1.0,0.0,94.35
390.92,AAPL,2020-07-15,1.0,0.0,95.0
386.08,AAPL,2020-07-16,1.0,0.0,93.83
385.32,AAPL,2020-07-17,1.0,0.0,93.64
393.44,AAPL,2020-07-20,1.0,0.0,95.62
388.0,AAPL,2020-07-21,1.0,0.0,94.29
389.08,AAPL,2020-07-22,1.0,0.0,94.56
371.4,AAPL,2020-07-23,1.0,0.0,90.26
370.48,AAPL,2020-07-24,1.0,0.0,90.04
379.24,AAPL,2020-07-27,1.0,0.0,92.16
373.0,AAPL,2020-07-28,1.0,0.0,90.65
380.16,AAPL,2020-07-29,1.0,0.0,92.39
384.76,AAPL,2020-07-30,1.0,0.0,93.51
425.04,AAPL,2020-07-31,1.0,0.0,103.29
435.76,AAPL,2020-08-03,1.0,0.0,105.9
438.68,AAPL,2020-08-04,1.0,0.0,106.61
440.24,AAPL,2020-08-05,1.0,0.0,106.99
455.6,AAPL,2020-08-06,1.0,0.0,110.72
444.44,AAPL,2020-08-07,1.0,0.82,108.21
450.92,AAPL,2020-08-10,1.0,0.0,109.79
437.52,AAPL,2020-08-11,1.0,0.0,106.52
452.04,AAPL,2020-08-12,1.0,0.0,110.06
460.04,AAPL,2020-08-13,1.0,0.0,112.01
459.64,AAPL,2020-08-14,1.0,0.0,111.91
458.44,AAPL,2020-08-17,1.0,0.0,111.62
462.24,AAPL,2020-08-18,1.0,0.0,112.54
462.84,AAPL,2020-08-19,1.0,0.0,112.69
473.12,AAPL,2020-08-20,1.0,0.0,115.19
497.48,AAPL,2020-08-21,1.0,0.0,121.12
503.44,AAPL,2020-08-24,1.0,0.0,122.57
499.32,AAPL,2020-08-25,1.0,0.0,121.57
506.08,AAPL,2020-08-26,1.0,0.0,123.22
500.04,AAPL,2020-08-27,1.0,0.0,121.75
499.24,AAPL,2020-08-28,1.0,0.0,121.55
129.04,AAPL,2020-08-31,4.0,0.0,125.67
134.18,AAPL,2020-09-01,1.0,0.0,130.68
131.4,AAPL,2020-09-02,1.0,0.0,127.97
120.88,AAPL,2020-09-03,1.0,0.0,117.72
120.96,AAPL,2020-09-04,1.0,0.0,117.8
112.82,AAPL,2020-09-08,1.0,0.0,109.87
117.32,AAPL,2020-09-09,1.0,0.0,114.26
113.49,AAPL,2020-09-10,1.0,0.0,110.53
112.0,AAPL,2020-09-11,1.0,0.0,109.08
115.36,AAPL,2020-09-14,1.0,0.0,112.35
115.54,AAPL,2020-09-15,1.0,0.0,112.52
112.13,AAPL,2020-09-16,1.0,0.0,109.2
110.34,AAPL,2020-09-17,1.0,0.0,107.46
106.84,AAPL,2020-09-18,1.0,0.0,104.05
110.08,AAPL,2020-09-21,1.0,0.0,107.21
111.81,AAPL,2020-09-22,1.0,0.0,108.89
107.12,AAPL,2020-09-23,1.0,0.0,104.32
108.22,AAPL,2020-09-24,1.0,0.0,105.39
112.28,AAPL,2020-09-25,1.0,0.0,109.35
114.96,AAPL,2020-09-28,1.0,0.0,111.96
114.09,AAPL,2020-09-29,1.0,0.0,111.11
115.81,AAPL,2020-09-30,1.0,0.0,112.79
116.79,AAPL,2020-10-01,1.0,0.0,113.74
113.02,AAPL,2020-10-02,1.0,0.0,110.07
116.5,AAPL,2020-10-05,1.0,0.0,113.46
113.16,AAPL,2020-10-06,1.0,0.0,110.21
115.08,AAPL,2020-10-07,1.0,0.0,112.08
114.97,AAPL,2020-10-08,1.0,0.0,111.97
116.97,AAPL,2020-10-09,1.0,0.0,113.92
124.4,AAPL,2020-10-12,1.0,0.0,121.15
121.1,AAPL,2020-10-13,1.0,0.0,117.94
121.19,AAPL,2020-10-14,1.0,0.0,118.03
120.71,AAPL,2020-10-15,1.0,0.0,117.56
119.02,AAPL,2020-10-16,1.0,0.0,115.91
115.98,AAPL,2020-10-19,1.0,0.0,112.95
117.51,AAPL,2020-10-20,1.0,0.0,114.44
116.87,AAPL,2020-10-21,1.0,0.0,113.82
115.75,AAPL,2020-10-22,1.0,0.0,112.73
115.04,AAPL,2020-10-23,1.0,0.0,112.04
115.05,AAPL,2020-10-26,1.0,0.0,112.05
116.6,AAPL,2020-10-27,1.0,0.0,113.56
111.2,AAPL,2020-10-28,1.0,0.0,108.3
115.32,AAPL,2020-10-29,1.0,0.0,112.31
108.86,AAPL,2020-10-30,1.0,0.0,106.02
108.77,AAPL,2020-11-02,1.0,0.0,105.93
110.44,AAPL,2020-11-03,1.0,0.0,107.56
114.95,AAPL,2020-11-04,1.0,0.0,111.95
119.03,AAPL,2020-11-05,1.0,0.0,115.92
118.69,AAPL,2020-11-06,1.0,0.205,115.79
116.32,AAPL,2020-11-09,1.0,0.0,113.48
115.97,AAPL,2020-11-10,1.0,0.0,113.14
119.49,AAPL,2020-11-11,1.0,0.0,116.57
119.21,AAPL,2020-11-12,1.0,0.0,116.3
119.26,AAPL,2020-11-13,1.0,0.0,116.35
120.3,AAPL,2020-11-16,1.0,0.0,117.36
119.39,AAPL,2020-11-17,1.0,0.0,116.47
118.03,AAPL,2020-11-18,1.0,0.0,115.15
118.64,AAPL,2020-11-19,1.0,0.0,115.74
117.34,AAPL,2020-11-20,1.0,0.0,114.47
113.85,AAPL,2020-11-23,1.0,0.0,111.07
115.17,AAPL,2020-11-24,1.0,0.0,112.36
116.03,AAPL,2020-11-25,1.0,0.0,113.2
116.59,AAPL,2020-11-27,1.0,0.0,113.74
119.05,AAPL,2020-11-30,1.0,0.0,116.14
122.72,AAPL,2020-12-01,1.0,0.0,119.72
123.08,AAPL,2020-12-02,1.0,0.0,120.07
122.94,AAPL,2020-12-03,1.0,0.0,119.94
122.25,AAPL,2020-12-04,1.0,0.0,119.26
123.75,AAPL,2020-12-07,1.0,0.0,120.73
124.38,AAPL,2020-12-08,1.0,0.0,121.34
121.78,AAPL,2020-12-09,1.0,0.0,118.81
123.24,AAPL,2020-12-10,1.0,0.0,120.23
122.41,AAPL,2020-12-11,1.0,0.0,119.42
121.78,AAPL,2020-12-14,1.0,0.0,118.81
127.88,AAPL,2020-12-15,1.0,0.0,124.76
127.81,AAPL,2020-12-16,1.0,0.0,124.69
128.7,AAPL,2020-12-17,1.0,0.0,125.56
126.66,AAPL,2020-12-18,1.0,0.0,123.57
128.23,AAPL,2020-12-21,1.0,0.0,125.1
131.88,AAPL,2020-12-22,1.0,0.0,128.66
130.96,AAPL,2020-12-23,1.0,0.0,127.76
131.97,AAPL,2020-12-24,1.0,0.0,128.75
136.69,AAPL,2020-12-28,1.0,0.0,133.35
134.87,AAPL,2020-12-29,1.0,0.0,131.58
133.72,AAPL,2020-12-30,1.0,0.0,130.45
132.69,AAPL,2020-12-31,1.0,0.0,129.45
129.41,AAPL,2021-01-04,1.0,0.0,126.25
131.01,AAPL,2021-01-05,1.0,0.0,127.81
126.6,AAPL,2021-01-06,1.0,0.0,123.51
130.92,AAPL,2021-01-07,1.0,0.0,127.72
132.05,AAPL,2021-01-08,1.0,0.0,128.82
128.98,AAPL,2021-01-11,1.0,0.0,125.83
128.8,AAPL,2021-01-12,1.0,0.0,125.65
130.89,AAPL,2021-01-13,1.0,0.0,127.69
128.91,AAPL,2021-01-14,1.0,0.0,125.76
127.14,AAPL,2021-01-15,1.0,0.0,124.03
127.83,AAPL,2021-01-19,1.0,0.0,124.71
132.03,AAPL,2021-01-20,1.0,0.0,128.81
136.87,AAPL,2021-01-21,1.0,0.0,133.53
139.07,AAPL,2021-01-22,1.0,0.0,135.67
142.92,AAPL,2021-01-25,1.0,0.0,139.43
143.16,AAPL,2021-01-26,1.0,0.0,139.66
142.06,AAPL,2021-01-27,1.0,0.0,138.59
137.09,AAPL,2021-01-28,1.0,0.0,133.74
131.96,AAPL,2021-01-29,1.0,0.0,128.74
134.14,AAPL,2021-02-01,1.0,0.0,130.86
134.99,AAPL,2021-02-02,1.0,0.0,131.69
133.94,AAPL,2021-02-03,1.0,0.0,130.67
137.39,AAPL,2021-02-04,1.0,0.0,134.03
136.76,AAPL,2021-02-05,1.0,0.205,133.62
136.91,AAPL,2021-02-08,1.0,0.0,133.77
136.01,AAPL,2021-02-09,1.0,0.0,132.89
135.39,AAPL,2021-02-10,1.0,0.0,132.28
135.13,AAPL,2021-02-11,1.0,0.0,132.03
135.37,AAPL,2021-02-12,1.0,0.0,132.26
133.19,AAPL,2021-02-16,1.0,0.0,130.13
130.84,AAPL,2021-02-17,1.0,0.0,127.84
129.71,AAPL,2021-02-18,1.0,0.0,126.73
129.87,AAPL,2021-02-19,1.0,0.0,126.89
126.0,AAPL,2021-02-22,1.0,0.0,123.11
125.86,AAPL,2021-02-23,1.0,0.0,122.97
125.35,AAPL,2021-02-24,1.0,0.0,122.47
120.99,AAPL,2021-02-25,1.0,0.0,118.21
121.26,AAPL,2021-02-26,1.0,0.0,118.48
127.79,AAPL,2021-03-01,1.0,0.0,124.86
125.12,AAPL,2021-03-02,1.0,0.0,122.25
122.06,AAPL,2021-03-03,1.0,0.0,119.26
120.13,AAPL,2021-03-04,1.0,0.0,117.37
121.42,AAPL,2021-03-05,1.0,0.0,118.63
116.36,AAPL,2021-03-08,1.0,0.0,113.69
121.09,AAPL,2021-03-09,1.0,0.0,118.31
119.98,AAPL,2021-03-10,1.0,0.0,117.23
121.96,AAPL,2021-03-11,1.0,0.0,119.16
121.03,AAPL,2021-03-12,1.0,0.0,118.25
123.99,AAPL,2021-03-15,1.0,0.0,121.14
125.57,AAPL,2021-03-16,1.0,0.0,122.69
124.76,AAPL,2021-03-17,1.0,0.0,121.9
120.53,AAPL,2021-03-18,1.0,0.0,117.76
119.99,AAPL,2021-03-19,1.0,0.0,117.24
123.39,AAPL,2021-03-22,1.0,0.0,120.56
122.54,AAPL,2021-03-23,1.0,0.0,119.73
120.09,AAPL,2021-03-24,1.0,0.0,117.33
120.59,AAPL,2021-03-25,1.0,0.0,117.82
121.21,AAPL,2021-03-26,1.0,0.0,118.43
121.39,AAPL,2021-03-29,1.0,0.0,118.6
119.9,AAPL,2021-03-30,1.0,0.0,117.15
122.15,AAPL,2021-03-31,1.0,0.0,119.35
123.0,AAPL,2021-04-01,1.0,0.0,120.18
125.9,AAPL,2021-04-05,1.0,0.0,123.01
126.21,AAPL,2021-04-06,1.0,0.0,123.31
127.9,AAPL,2021-04-07,1.0,0.0,124.96
130.36,AAPL,2021-04-08,1.0,0.0,127.37
133.0,AAPL,2021-04-09,1.0,0.0,129.95
131.24,AAPL,2021-04-12,1.0,0.0,128.23
134.43,AAPL,2021-04-13,1.0,0.0,131.34
132.03,AAPL,2021-04-14,1.0,0.0,129.0
134.5,AAPL,2021-04-15,1.0,0.0,131.41
134.16,AAPL,2021-04-16,1.0,0.0,131.08
134.84,AAPL,2021-04-19,1.0,0.0,131.74
133.11,AAPL,2021-04-20,1.0,0.0,130.05
133.5,AAPL,2021-04-21,1.0,0.0,130.43
131.94,AAPL,2021-04-22,1.0,0.0,128.91
134.32,AAPL,2021-04-23,1.0,0.0,131.24
134.72,AAPL,2021-04-26,1.0,0.0,131.63
134.39,AAPL,2021-04-27,1.0,0.0,131.3
133.58,AAPL,2021-04-28,1.0,0.0,130.51
133.48,AAPL,2021-04-29,1.0,0.0,130.42
131.46,AAPL,2021-04-30,1.0,0.0,128.44
132.54,AAPL,2021-05-03,1.0,0.0,129.5
127.85,AAPL,2021-05-04,1.0,0.0,124.91
128.1,AAPL,2021-05-05,1.0,0.0,125.16
129.74,AAPL,2021-05-06,1.0,0.0,126.76
130.21,AAPL,2021-05-07,1.0,0.22,127.44
126.85,AAPL,2021-05-10,1.0,0.0,124.15
125.91,AAPL,2021-05-11,1.0,0.0,123.23
122.77,AAPL,2021-05-12,1.0,0.0,120.15
124.97,AAPL,2021-05-13,1.0,0.0,122.31
127.45,AAPL,2021-05-14,1.0,0.0,124.73
126.27,AAPL,2021-05-17,1.0,0.0,123.58
124.85,AAPL,2021-05-18,1.0,0.0,122.19
124.69,AAPL,2021-05-19,1.0,0.0,122.03
127.31,AAPL,2021-05-20,1.0,0.0,124.6
125.43,AAPL,2021-05-21,1.0,0.0,122.76
127.1,AAPL,2021-05-24,1.0,0.0,124.39
126.9,AAPL,2021-05-25,1.0,0.0,124.2
126.85,AAPL,2021-05-26,1.0,0.0,124.15
125.28,AAPL,2021-05-27,1.0,0.0,122.61
124.61,AAPL,2021-05-28,1.0,0.0,121.96
124.28,AAPL,2021-06-01,1.0,0.0,121.63
125.06,AAPL,2021-06-02,1.0,0.0,122.4
123.54,AAPL,2021-06-03,1.0,0.0,120.91
125.89,AAPL,2021-06-04,1.0,0.0,123.21
125.9,AAPL,2021-06-07,1.0,0.0,123.22
126.74,AAPL,2021-06-08,1.0,0.0,124.04
127.13,AAPL,2021-06-09,1.0,0.0,124.42
126.11,AAPL,2021-06-10,1.0,0.0,123.42
127.35,AAPL,2021-06-11,1.0,0.0,124.64
130.48,AAPL,2021-06-14,1.0,0.0,127.7
129.64,AAPL,2021-06-15,1.0,0.0,126.88
130.15,AAPL,2021-06-16,1.0,0.0,127.38
131.79,AAPL,2021-06-17,1.0,0.0,128.98
130.46,AAPL,2021-06-18,1.0,0.0,127.68
132.3,AAPL,2021-06-21,1.0,0.0,129.48
133.98,AAPL,2021-06-22,1.0,0.0,131.13
133.7,AAPL,2021-06-23,1.0,0.0,130.85
133.41,AAPL,2021-06-24,1.0,0.0,130.57
133.11,AAPL,2021-06-25,1.0,0.0,130.27
134.78,AAPL,2021-06-28,1.0,0.0,131.91
136.33,AAPL,2021-06-29,1.0,0.0,133.43
136.96,AAPL,2021-06-30,1.0,0.0,134.04
137.27,AAPL,2021-07-01,1.0,0.0,134.35
139.96,AAPL,2021-07-02,1.0,0.0,136.98
142.02,AAPL,2021-07-06,1.0,0.0,138.99
144.57,AAPL,2021-07-07,1.0,0.0,141.49
143.24,AAPL,2021-07-08,1.0,0.0,140.19
145.11,AAPL,2021-07-09,1.0,0.0,142.02
144.5,AAPL,2021-07-12,1.0,0.0,141.42
145.64,AAPL,2021-07-13,1.0,0.0,142.54
149.15,AAPL,2021-07-14,1.0,0.0,145.97
148.48,AAPL,2021-07-15,1.0,0.0,145.32
146.39,AAPL,2021-07-16,1.0,0.0,143.27
142.45,AAPL,2021-07-19,1.0,0.0,139.41
146.15,AAPL,2021-07-20,1.0,0.0,143.04
145.4,AAPL,2021-07-21,1.0,0.0,142.3
146.8,AAPL,2021-07-22,1.0,0.0,143.67
148.56,AAPL,2021-07-23,1.0,0.0,145.39
148.99,AAPL,2021-07-26,1.0,0.0,145.82
146.77,AAPL,2021-07-27,1.0,0.0,143.64
144.98,AAPL,2021-07-28,1.0,0.0,141.89
145.64,AAPL,2021-07-29,1.0,0.0,142.54
145.86,AAPL,2021-07-30,1.0,0.0,142.75
145.52,AAPL,2021-08-02,1.0,0.0,142.42
147.36,AAPL,2021-08-03,1.0,0.0,144.22
146.95,AAPL,2021-08-04,1.0,0.0,143.82
147.06,AAPL,2021-08-05,1.0,0.0,143.93
146.14,AAPL,2021-08-06,1.0,0.22,143.24
146.09,AAPL,2021-08-09,1.0,0.0,143.19
145.6,AAPL,2021-08-10,1.0,0.0,142.71
145.86,AAPL,2021-08-11,1.0,0.0,142.97
148.89,AAPL,2021-08-12,1.0,0.0,145.94
149.1,AAPL,2021-08-13,1.0,0.0,146.14
151.12,AAPL,2021-08-16,1.0,0.0,148.12
150.19,AAPL,2021-08-17,1.0,0.0,147.21
146.36,AAPL,2021-08-18,1.0,0.0,143.46
146.7,AAPL,2021-08-19,1.0,0.0,143.79
148.19,AAPL,2021-08-20,1.0,0.0,145.25
149.71,AAPL,2021-08-23,1.0,0.0,146.74
149.62,AAPL,2021-08-24,1.0,0.0,146.65
148.36,AAPL,2021-08-25,1.0,0.0,145.42
147.54,AAPL,2021-08-26,1.0,0.0,144.61
148.6,AAPL,2021-08-27,1.0,0.0,145.65
153.12,AAPL,2021-08-30,1.0,0.0,150.08
151.83,AAPL,2021-08-31,1.0,0.0,148.82
152.51,AAPL,2021-09-01,1.0,0.0,149.49
153.65,AAPL,2021-09-02,1.0,0.0,150.6
154.3,AAPL,2021-09-03,1.0,0.0,151.24
156.69,AAPL,2021-09-07,1.0,0.0,153.58
155.11,AAPL,2021-09-08,1.0,0.0,152.03
154.07,AAPL,2021-09-09,1.0,0.0,151.01
148.97,AAPL,2021-09-10,1.0,0.0,146.02
149.55,AAPL,2021-09-13,1.0,0.0,146.58
148.12,AAPL,2021-09-14,1.0,0.0,145.18
149.03,AAPL,2021-09-15,1.0,0.0,146.07
148.79,AAPL,2021-09-16,1.0,0.0,145.84
146.06,AAPL,2021-09-17,1.0,0.0,143.16
142.94,AAPL,2021-09-20,1.0,0.0,140.11
143.43,AAPL,2021-09-21,1.0,0.0,140.59
145.85,AAPL,2021-09-22,1.0,0.0,142.96
146.83,AAPL,2021-09-23,1.0,0.0,143.92
146.92,AAPL,2021-09-24,1.0,0.0,144.01
145.37,AAPL,2021-09-27,1.0,0.0,142.49
141.91,AAPL,2021-09-28,1.0,0.0,139.1
142.83,AAPL,2021-09-29,1.0,0.0,140.0
141.5,AAPL,2021-09-30,1.0,0.0,138.69
142.65,AAPL,2021-10-01,1.0,0.0,139.82
139.14,AAPL,2021-10-04,1.0,0.0,136.38
141.11,AAPL,2021-10-05,1.0,0.0,138.31
142.0,AAPL,2021-10-06,1.0,0.0,139.18
143.29,AAPL,2021-10-07,1.0,0.0,140.45
142.9,AAPL,2021-10-08,1.0,0.0,140.07
142.81,AAPL,2021-10-11,1.0,0.0,139.98
141.51,AAPL,2021-10-12,1.0,0.0,138.7
140.91,AAPL,2021-10-13,1.0,0.0,138.12
143.76,AAPL,2021-10-14,1.0,0.0,140.91
144.84,AAPL,2021-10-15,1.0,0.0,141.97
146.55,AAPL,2021-10-18,1.0,0.0,143.64
148.76,AAPL,2021-10-19,1.0,0.0,145.81
149.26,AAPL,2021-10-20,1.0,0.0,146.3
149.48,AAPL,2021-10-21,1.0,0.0,146.52
148.69,AAPL,2021-10-22,1.0,0.0,145.74
148.64,AAPL,2021-10-25,1.0,0.0,145.69
149.32,AAPL,2021-10-26,1.0,0.0,146.36
148.85,AAPL,2021-10-27,1.0,0.0,145.9
152.57,AAPL,2021-10-28,1.0,0.0,149.54
149.8,AAPL,2021-10-29,1.0,0.0,146.83
148.96,AAPL,2021-11-01,1.0,0.0,146.01
150.02,AAPL,2021-11-02,1.0,0.0,147.05
151.49,AAPL,2021-11-03,1.0,0.0,148.49
150.96,AAPL,2021-11-04,1.0,0.0,147.97
151.28,AAPL,2021-11-05,1.0,0.22,148.5
150.44,AAPL,2021-11-08,1.0,0.0,147.67
150.81,AAPL,2021-11-09,1.0,0.0,148.03
147.92,AAPL,2021-11-10,1.0,0.0,145.2
147.87,AAPL,2021-11-11,1.0,0.0,145.15
149.99,AAPL,2021-11-12,1.0,0.0,147.23
150.0,AAPL,2021-11-15,1.0,0.0,147.24
151.0,AAPL,2021-11-16,1.0,0.0,148.22
153.49,AAPL,2021-11-17,1.0,0.0,150.67
157.87,AAPL,2021-11-18,1.0,0.0,154.96
160.55,AAPL,2021-11-19,1.0,0.0,157.6
161.02,AAPL,2021-11-22,1.0,0.0,158.06
161.41,AAPL,2021-11-23,1.0,0.0,158.44
161.94,AAPL,2021-11-24,1.0,0.0,158.96
156.81,AAPL,2021-11-26,1.0,0.0,153.92
160.24,AAPL,2021-11-29,1.0,0.0,157.29
165.3,AAPL,2021-11-30,1.0,0.0,162.26
164.77,AAPL,2021-12-01,1.0,0.0,161.74
163.76,AAPL,2021-12-02,1.0,0.0,160.75
161.84,AAPL,2021-12-03,1.0,0.0,158.86
165.32,AAPL,2021-12-06,1.0,0.0,162.28
171.18,AAPL,2021-12-07,1.0,0.0,168.03
175.08,AAPL,2021-12-08,1.0,0.0,171.86
174.56,AAPL,2021-12-09,1.0,0.0,171.35
179.45,AAPL,2021-12-10,1.0,0.0,176.15
175.74,AAPL,2021-12-13,1.0,0.0,172.51
174.33,AAPL,2021-12-14,1.0,0.0,171.12
179.3,AAPL,2021-12-15,1.0,0.0,176.0
172.26,AAPL,2021-12-16,1.0,0.0,169.09
171.14,AAPL,2021-12-17,1.0,0.0,167.99
169.75,AAPL,2021-12-20,1.0,0.0,166.63
172.99,AAPL,2021-12-21,1.0,0.0,169.81
175.64,AAPL,2021-12-22,1.0,0.0,172.41
176.28,AAPL,2021-12-23,1.0,0.0,173.04
180.33,AAPL,2021-12-27,1.0,0.0,177.01
179.29,AAPL,2021-12-28,1.0,0.0,175.99
179.38,AAPL,2021-12-29,1.0,0.0,176.08
178.2,AAPL,2021-12-30,1.0,0.0,174.92
177.57,AAPL,2021-12-31,1.0,0.0,174.3
182.01,AAPL,2022-01-03,1.0,0.0,178.66
179.7,AAPL,2022-01-04,1.0,0.0,176.39
174.92,AAPL,2022-01-05,1.0,0.0,171.7
172.0,AAPL,2022-01-06,1.0,0.0,168.83
172.17,AAPL,2022-01-07,1.0,0.0,169.0
172.19,AAPL,2022-01-10,1.0,0.0,169.02
175.08,AAPL,2022-01-11,1.0,0.0,171.86
175.53,AAPL,2022-01-12,1.0,0.0,172.3
172.19,AAPL,2022-01-13,1.0,0.0,169.02
173.07,AAPL,2022-01-14,1.0,0.0,169.89
169.8,AAPL,2022-01-18,1.0,0.0,166.68
166.23,AAPL,2022-01-19,1.0,0.0,163.17
164.51,AAPL,2022-01-20,1.0,0.0,161.48
162.41,AAPL,2022-01-21,1.0,0.0,159.42
161.62,AAPL,2022-01-24,1.0,0.0,158.65
159.78,AAPL,2022-01-25,1.0,0.0,156.84
159.69,AAPL,2022-01-26,1.0,0.0,156.75
159.22,AAPL,2022-01-27,1.0,0.0,156.29
170.33,AAPL,2022-01-28,1.0,0.0,167.2
174.78,AAPL,2022-01-31,1.0,0.0,171.56
174.61,AAPL,2022-02-01,1.0,0.0,171.4
175.84,AAPL,2022-02-02,1.0,0.0,172.6
172.9,AAPL,2022-02-03,1.0,0.0,169.72
172.39,AAPL,2022-02-04,1.0,0.22,169.43
171.66,AAPL,2022-02-07,1.0,0.0,168.72
174.83,AAPL,2022-02-08,1.0,0.0,171.83
176.28,AAPL,2022-02-09,1.0,0.0,173.26
172.12,AAPL,2022-02-10,1.0,0.0,169.17
168.64,AAPL,2022-02-11,1.0,0.0,165.75
168.88,AAPL,2022-02-14,1.0,0.0,165.98
172.79,AAPL,2022-02-15,1.0,0.0,169.83
172.55,AAPL,2022-02-16,1.0,0.0,169.59
168.88,AAPL,2022-02-17,1.0,0.0,165.98
167.3,AAPL,2022-02-18,1.0,0.0,164.43
164.32,AAPL,2022-02-22,1.0,0.0,161.5
160.07,AAPL,2022-02-23,1.0,0.0,157.33
