unadjusted_close,ticker_symbol,datetime,split,dividend,forward_adj_close
115.04,AAPL,2020-10-23,1.0,0.0,477.38
115.05,AAPL,2020-10-26,1.0,0.0,477.42
116.6,AAPL,2020-10-27,1.0,0.0,483.85
111.2,AAPL,2020-10-28,1.0,0.0,461.44
115.32,AAPL,2020-10-29,1.0,0.0,478.54
108.86,AAPL,2020-10-30,1.0,0.0,451.73
108.77,AAPL,2020-11-02,1.0,0.0,451.36
110.44,AAPL,2020-11-03,1.0,0.0,458.29
114.95,AAPL,2020-11-04,1.0,0.0,477.01
119.03,AAPL,2020-11-05,1.0,0.0,493.94
118.69,AAPL,2020-11-06,1.0,0.205,492.53
116.32,AAPL,2020-11-09,1.0,0.0,483.52
115.97,AAPL,2020-11-10,1.0,0.0,482.07
119.49,AAPL,2020-11-11,1.0,0.0,496.7
119.21,AAPL,2020-11-12,1.0,0.0,495.54
